Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
1900-01-01 00:37:43.620000,1900-01-01 00:37:44.640000,Ik vond het geweldig om te doen.,I loved doing it.,enjoyment,happiness,moderate
1900-01-01 00:37:45.620000,1900-01-01 00:37:47.640000,Aan de ene kant had ik taken en aan de andere kant Tim.,On the one hand I had tasks and on the other hand Tim.,conflict,neutral,mild
1900-01-01 00:37:48.620000,1900-01-01 00:37:52.640000,Tim is ook televisiepresentator en doet dat vaker.,Tim is also a television presenter and does that more often.,matter-of-factness,neutral,neutral
1900-01-01 00:37:52.640000,1900-01-01 00:37:57.640000,"Het langste woord dat je met je linkerhand kan typen, is niet stuurbilis.",The longest word you can type with your left hand is not stuurbilis.,correction,neutral,neutral
1900-01-01 00:37:58.620000,1900-01-01 00:37:59.640000,"Niet stuurbilis. Ja, oké.","Not steerable. Yes, okay.",resignation,sadness,mild
1900-01-01 00:38:00.620000,1900-01-01 00:38:01.640000,Dat is het? Ja.,That's it? Yes.,resignation,sadness,mild
1900-01-01 00:38:01.640000,1900-01-01 00:38:03.640000,"Dan wacht ik hier wel op jou. Ja, is goed.","Then I'll wait here for you. Yes, that's fine.",acceptance,neutral,neutral
1900-01-01 00:38:03.640000,1900-01-01 00:38:07.620000,"Ik dacht, ik doe net alsof ik een programma maak over de dikke vandalen.","I thought, I'll pretend I'm making a show about the Dikke Vandalen.",playfulness,happiness,mild
1900-01-01 00:38:07.640000,1900-01-01 00:38:09.640000,Dan kom ik denk ik wel uit.,Then I think I'll manage.,confidence,happiness,mild
1900-01-01 00:38:10.620000,1900-01-01 00:38:11.640000,Luister goed. Ja.,Listen carefully. Yes.,command,neutral,neutral
1900-01-01 00:38:11.640000,1900-01-01 00:38:16.640000,Meervoudige persoonlijkheidsstoornis is volgens de vandalen...,Multiple personality disorder according to the vandals...,curiosity,neutral,mild
1900-01-01 00:38:16.640000,1900-01-01 00:38:20.640000,met 38 letters het langste woord in de Nederlandse taal.,with 38 letters the longest word in the Dutch language.,curiosity,neutral,neutral
1900-01-01 00:38:21.640000,1900-01-01 00:38:25.640000,Meervoudige persoonlijkheidsstoornis is volgens de vandalen...,Multiple personality disorder according to the vandals...,curiosity,neutral,neutral
1900-01-01 00:38:26.620000,1900-01-01 00:38:29.640000,met 38 letters het langste woord in de Nederlandse taal.,with 38 letters the longest word in the Dutch language.,curiosity,neutral,neutral
1900-01-01 00:38:29.640000,1900-01-01 00:38:32.640000,Ik vond het een leuke opdracht. Ik ben gewend teksten te onthouden.,I thought it was a fun assignment. I am used to memorizing texts.,satisfaction,happiness,mild
1900-01-01 00:38:33.620000,1900-01-01 00:38:36.640000,Ik vond het een uitdaging. Het gerennen over die brug was leuk.,I found it a challenge. Running over that bridge was fun.,excitement,happiness,moderate
1900-01-01 00:38:36.640000,1900-01-01 00:38:37.640000,"Ja, mag ik? Ja.","Yes, may I? Yes.",seeking-permission,neutral,neutral
1900-01-01 00:38:37.640000,1900-01-01 00:38:42.640000,Meervoudige persoonlijkheidsstoornis is met 38 woorden volgens de vandalen...,Multiple personality disorder is described with 38 words according to the vandals...,sarcasm,disgust,mild
1900-01-01 00:38:42.640000,1900-01-01 00:38:44.640000,Woorden of letters? Letters.,Words or letters? Letters.,preference,neutral,neutral
1900-01-01 00:38:44.640000,1900-01-01 00:38:47.640000,Volgens de vandalen het langste woord in de Nederlandse taal.,"According to the vandals, the longest word in the Dutch language.",curiosity,neutral,neutral
1900-01-01 00:38:47.640000,1900-01-01 00:38:52.640000,Het langste woord dat je met je linkerhand aan de linkerkant van het toetsenbord kan typen...,The longest word you can type with your left hand on the left side of the keyboard...,curiosity,neutral,mild
1900-01-01 00:38:52.640000,1900-01-01 00:38:53.640000,is niet stuwardes.,is not a stewardess.,dismissal,neutral,neutral
1900-01-01 00:38:54.620000,1900-01-01 00:38:56.640000,Het was niet zo heel erg moeilijk.,It was not that very difficult.,relief,happiness,mild
1900-01-01 00:38:56.640000,1900-01-01 00:39:00.640000,Maar het ging van rechts naar links en van links naar rechts tegelijk.,But it went from right to left and from left to right at the same time.,confusion,surprise,mild
1900-01-01 00:39:00.640000,1900-01-01 00:39:03.640000,De woorden waar 60. Ja.,The words where 60. Yes.,confusion,neutral,neutral
1900-01-01 00:39:03.640000,1900-01-01 00:39:05.640000,Zeveraars. Ja.,Blabbermouths. Yes.,annoyance,anger,mild
1900-01-01 00:39:05.640000,1900-01-01 00:39:07.640000,Wereldverbeteraars.,World improvers.,admiration,happiness,mild
1900-01-01 00:39:07.640000,1900-01-01 00:39:09.640000,Aardgrachtsreserves.,Aardgrachtsreserves.,neutrality,neutral,neutral
1900-01-01 00:39:10.620000,1900-01-01 00:39:11.640000,En...,En...,hesitation,neutral,mild
1900-01-01 00:39:12.620000,1900-01-01 00:39:14.640000,"Oké, ze zijn lang. Vergeet-ie maar.","Okay, they are long. Just forget it.",resignation,sadness,mild
1900-01-01 00:39:14.640000,1900-01-01 00:39:16.640000,De woorden. Waar 60.,The words. Where 60.,confusion,neutral,neutral
1900-01-01 00:39:16.640000,1900-01-01 00:39:18.640000,"Denk aan de handpalmen. Ja, waar 60.","Think about the palms. Yes, where 60.",concentration,neutral,mild
1900-01-01 00:39:18.640000,1900-01-01 00:39:20.640000,Zeveraars. Zeveraars.,Blabbermouths. Blabbermouths.,annoyance,anger,mild
1900-01-01 00:39:20.640000,1900-01-01 00:39:23.640000,Wereldverbeteraars. Aardgrachtsreserves.,World improvers. Earth canal reserves.,curiosity,neutral,neutral
1900-01-01 00:39:23.640000,1900-01-01 00:39:24.640000,Ze zijn langer.,They are taller.,observation,neutral,neutral
1900-01-01 00:39:24.640000,1900-01-01 00:39:28.640000,Elektriciteitsproductiemaatschappij is met 35 letters...,Elektriciteitsproductiemaatschappij is with 35 letters...,curiosity,neutral,neutral
1900-01-01 00:39:28.640000,1900-01-01 00:39:33.640000,het een-na-langste woord in de Nederlandse taal volgens de vandalen.,the second-longest word in the Dutch language according to the vandals.,curiosity,neutral,neutral
1900-01-01 00:39:33.640000,1900-01-01 00:39:39.640000,Elektriciteitsproductiemaatschappij is met 35 letters volgens de vandalen.,Elektriciteitsproductiemaatschappij has 35 letters according to the Vandals.,curiosity,neutral,neutral
1900-01-01 00:39:39.640000,1900-01-01 00:39:41.640000,"Nee, die komt als laatste.","No, that one comes last.",certainty,neutral,neutral
1900-01-01 00:39:42.640000,1900-01-01 00:39:47.640000,Het een-na-langste woord in de Nederlandse taal volgens de vandalen.,The second-longest word in the Dutch language according to the vandals.,curiosity,neutral,neutral
1900-01-01 00:39:47.640000,1900-01-01 00:39:50.640000,"Wat heel moeilijk was, is dat vandalen moest komen...","What was very difficult, is that vandals had to come...",frustration,sadness,moderate
1900-01-01 00:39:50.640000,1900-01-01 00:39:53.640000,volgens in de Nederlandse taal of juist andersom.,according to in the Dutch language or the other way around.,confusion,neutral,mild
1900-01-01 00:39:53.640000,1900-01-01 00:39:55.640000,"Maar ik dacht, oké, die heb ik.","But I thought, okay, I have that one.",confidence,happiness,mild
1900-01-01 00:39:55.640000,1900-01-01 00:39:58.640000,Dus al rennend ging ik naar Marjolein toe en gaf ik dat door.,So while running I went to Marjolein and passed that on.,urgency,fear,mild
1900-01-01 00:39:58.640000,1900-01-01 00:40:00.640000,Mag ik hem eerst zeggen?,May I say it first?,eagerness,happiness,mild
1900-01-01 00:40:00.640000,1900-01-01 00:40:03.640000,We zaten elkaar ontzettend in de weg met het overgeven.,We were really in each other's way with the vomiting.,frustration,anger,moderate
1900-01-01 00:40:03.640000,1900-01-01 00:40:07.640000,Elektriciteitsproductiemaatschappij is met 35 letters...,Electricity production company is with 35 letters...,curiosity,neutral,neutral
1900-01-01 00:40:07.640000,1900-01-01 00:40:11.640000,het een-na-langste woord in de Nederlandse taal volgens de vandalen.,the second-longest word in the Dutch language according to the vandals.,curiosity,neutral,neutral
1900-01-01 00:40:11.640000,1900-01-01 00:40:13.640000,Zat vandalen aan de achterkant?,Were there vandals at the back?,suspicion,fear,mild
1900-01-01 00:40:13.640000,1900-01-01 00:40:15.640000,De eerste keer vond ik het moeilijkste.,The first time I found it the hardest.,apprehension,fear,mild
1900-01-01 00:40:15.640000,1900-01-01 00:40:18.640000,Toen kwam Rob met een zin en ik had mijn zin gerepeteerd.,Then Rob came with a sentence and I had rehearsed my sentence.,preparation,neutral,neutral
1900-01-01 00:40:18.640000,1900-01-01 00:40:20.640000,Toen zat hij van hem even in de weg.,Then he was in his way for a moment.,annoyance,anger,mild
1900-01-01 00:40:20.640000,1900-01-01 00:40:22.640000,"Oh, kut.","Oh, shit.",frustration,anger,mild
1900-01-01 00:40:23.640000,1900-01-01 00:40:25.640000,Met je linkerhand...,With your left hand...,instruction,neutral,neutral
1900-01-01 00:40:25.640000,1900-01-01 00:40:28.640000,aan de linkerkant van het toetsenbord...,on the left side of the keyboard...,neutrality,neutral,neutral
1900-01-01 00:40:28.640000,1900-01-01 00:40:30.640000,"God, ik had hem weer zo.","God, I had him like that again.",frustration,anger,moderate
1900-01-01 00:40:30.640000,1900-01-01 00:40:32.640000,Wat je met je linkerhand kan typen...,What you can type with your left hand...,curiosity,neutral,mild
1900-01-01 00:40:32.640000,1900-01-01 00:40:34.640000,Denk even na voordat je het zegt.,Think before you say it.,caution,fear,mild
1900-01-01 00:40:34.640000,1900-01-01 00:40:38.640000,Wat je aan de linkerkant van het toetsenbord kan typen met je linkerhand is niet stewardess.,What you can type on the left side of the keyboard with your left hand is not stewardess.,curiosity,neutral,neutral
1900-01-01 00:40:38.640000,1900-01-01 00:40:42.640000,Wat je aan de linkerkant van het toetsenbord kan typen met je linkerhand...,What you can type on the left side of the keyboard with your left hand...,curiosity,neutral,mild
1900-01-01 00:40:42.640000,1900-01-01 00:40:44.640000,Linkerkant met je linkerhand.,Left side with your left hand.,instruction,neutral,neutral
1900-01-01 00:40:44.640000,1900-01-01 00:40:46.640000,Lange woorden zijn namelijk...,Long words are actually...,contemplation,neutral,neutral
1900-01-01 00:40:46.640000,1900-01-01 00:40:48.640000,waar zegt ze...,where does she say...,curiosity,neutral,mild
1900-01-01 00:40:48.640000,1900-01-01 00:40:50.640000,zeveren...,drooling...,boredom,neutral,mild
1900-01-01 00:40:50.640000,1900-01-01 00:40:52.640000,"eh, wereldbol.","eh, globe.",indifference,neutral,neutral
1900-01-01 00:40:52.640000,1900-01-01 00:40:54.640000,"Werken onder druk, snel teksten leren...","Working under pressure, quickly learning texts...",stress,fear,moderate
1900-01-01 00:40:54.640000,1900-01-01 00:40:57.640000,is natuurlijk iets wat ik in mijn werk wel vaker tegenkom.,is of course something I encounter more often in my work.,familiarity,neutral,neutral
1900-01-01 00:40:57.640000,1900-01-01 00:40:59.640000,Taken daarentegen was echt een ander verhaal.,"Tasks, on the other hand, was really a different story.",contrast,neutral,neutral
1900-01-01 00:40:59.640000,1900-01-01 00:41:02.640000,Want die kreeg van Cecile een soort van les met gebaren...,Because he got a kind of lesson with gestures from Cecile...,curiosity,neutral,mild
1900-01-01 00:41:02.640000,1900-01-01 00:41:04.640000,om het maar beter te kunnen onderhouden.,just to be able to maintain it better.,pragmatism,neutral,neutral
1900-01-01 00:41:04.640000,1900-01-01 00:41:07.640000,Wereldbol en aardgasreserves zijn namelijk...,Globe and natural gas reserves are namely...,anticipation,neutral,mild
1900-01-01 00:41:07.640000,1900-01-01 00:41:09.640000,langere woorden.,longer words.,boredom,neutral,neutral
1900-01-01 00:41:09.640000,1900-01-01 00:41:11.640000,"Ja, zijn namelijk langere woorden, ja.","Yes, they are longer words, yes.",agreement,neutral,neutral
1900-01-01 00:41:11.640000,1900-01-01 00:41:14.640000,"En je net zei langer, hè? Ja, klopt. Dus één van twee.","And you just said longer, right? Yes, that's correct. So one of the two.",confirmation,neutral,neutral
1900-01-01 00:41:14.640000,1900-01-01 00:41:16.640000,Langere woorden. Yes.,Longer words. Yes.,satisfaction,happiness,mild
1900-01-01 00:41:16.640000,1900-01-01 00:41:20.640000,Een 24-letter woord bestaat uit 24 letters van het.,A 24-letter word consists of 24 letters of it.,confusion,neutral,neutral
1900-01-01 00:41:21.640000,1900-01-01 00:41:24.640000,Ik had het voordeel dat ik het kon zien.,I had the advantage that I could see it.,confidence,happiness,mild
1900-01-01 00:41:24.640000,1900-01-01 00:41:26.640000,"Ik kon het visualiseren, ik kon het onthouden.","I could visualize it, I could remember it.",confidence,happiness,mild
1900-01-01 00:41:26.640000,1900-01-01 00:41:29.640000,Dus ik liet Rob eerst zijn tekst aan mij geven.,So I had Rob give me his text first.,preparation,neutral,neutral
1900-01-01 00:41:29.640000,1900-01-01 00:41:31.640000,En dan lepelde ik die van mij op.,And then I scooped up mine.,recollection,neutral,neutral
1900-01-01 00:41:31.640000,1900-01-01 00:41:34.640000,Wat je aan de linkerkant van je toetsenbord kan toetsen...,What you can type on the left side of your keyboard...,curiosity,neutral,mild
1900-01-01 00:41:34.640000,1900-01-01 00:41:37.640000,"met je linkerhand, is niet stewardess.","with your left hand, is not a stewardess.",confusion,neutral,neutral
1900-01-01 00:41:37.640000,1900-01-01 00:41:40.640000,Wat je aan de linkerkant van je toetsenbord...,What you have on the left side of your keyboard...,curiosity,neutral,neutral
1900-01-01 00:41:40.640000,1900-01-01 00:41:43.640000,"kan toetsen met je linkerhand, is niet stewardess.","can type with your left hand, is not a stewardess.",indifference,neutral,neutral
1900-01-01 00:41:43.640000,1900-01-01 00:41:45.640000,Exact. I got it. Oké.,Exact. I got it. Oké.,understanding,neutral,neutral
1900-01-01 00:41:45.640000,1900-01-01 00:41:49.640000,Een 24-letter woord bestaat uit 24 letters.,A 24-letter word consists of 24 letters.,observation,neutral,neutral
1900-01-01 00:41:49.640000,1900-01-01 00:41:52.640000,Een 24-letter woord bestaat uit 24 letters.,A 24-letter word consists of 24 letters.,statement,neutral,neutral
1900-01-01 00:41:52.640000,1900-01-01 00:41:55.640000,Waar zeg je zevera?,Where do you say zevera?,confusion,surprise,mild
1900-01-01 00:41:55.640000,1900-01-01 00:41:57.640000,Dit is meer wereldbol.,This is more globe.,confusion,neutral,neutral
1900-01-01 00:41:57.640000,1900-01-01 00:42:00.640000,"Dit is meer wereldbol. Ja, maar dit is zevera.","This is more globe. Yes, but this is nonsense.",dismissiveness,disgust,mild
1900-01-01 00:42:04.640000,1900-01-01 00:42:07.640000,Wat je aan de linkerkant van je toetsenbord kan toetsen...,What you can type on the left side of your keyboard...,curiosity,neutral,mild
1900-01-01 00:42:07.640000,1900-01-01 00:42:12.640000,"met je linkerhand, is niet stewardess.","with your left hand, is not a stewardess.",confusion,neutral,neutral
1900-01-01 00:42:12.640000,1900-01-01 00:42:16.640000,"Waar zeg je zevera, wereldbol...","Where do you say zevera, globe...",confusion,neutral,mild
1900-01-01 00:42:16.640000,1900-01-01 00:42:19.640000,en aardgasreserves zijn namelijk langer.,and natural gas reserves are in fact longer.,assertion,neutral,neutral
1900-01-01 00:42:19.640000,1900-01-01 00:42:21.640000,Die vier woorden vond ik heel leuk.,I really liked those four words.,fondness,happiness,mild
1900-01-01 00:42:21.640000,1900-01-01 00:42:25.640000,Ik zag namelijk een soort van hele nare waar zeg je zevera voor me.,"I actually saw a kind of really nasty, what do you call it, zevera in front of me.",discomfort,disgust,moderate
1900-01-01 00:42:25.640000,1900-01-01 00:42:27.640000,Want dat was die zeveraar.,Because that was that blabbermouth.,contempt,disgust,moderate
1900-01-01 00:42:27.640000,1900-01-01 00:42:30.640000,Die zat te kijken in een soort aardbol waar die aardgas dan in zat.,He was looking into a kind of globe that contained natural gas.,curiosity,neutral,mild
1900-01-01 00:42:30.640000,1900-01-01 00:42:33.640000,"Waar zeg je zeveraar, wereldbol...","Where do you say blabbermouth, globe...",confusion,neutral,mild
1900-01-01 00:42:33.640000,1900-01-01 00:42:37.640000,en aardgasreserves zijn namelijk langer.,and natural gas reserves are in fact longer.,matter-of-factness,neutral,neutral
1900-01-01 00:42:37.640000,1900-01-01 00:42:41.640000,We maakten er een soort dans-uitbeeldings-levendig stukje van.,We made it into a kind of dance-interpretation-lively piece.,creativity,happiness,mild
1900-01-01 00:42:41.640000,1900-01-01 00:42:43.640000,Maar volgens mij werkte het.,But I think it worked.,confidence,happiness,mild
1900-01-01 00:42:43.640000,1900-01-01 00:42:47.640000,"Engelse woord voor typemachine, typewriter...","English word for typemachine, typewriter...",curiosity,neutral,neutral
1900-01-01 00:42:47.640000,1900-01-01 00:42:50.640000,is de één langste woord...,is the one longest word...,curiosity,neutral,neutral
1900-01-01 00:42:50.640000,1900-01-01 00:42:53.640000,dat je kunt maken met de bovenste rij van je toetsenbord.,that you can make with the top row of your keyboard.,curiosity,neutral,neutral
1900-01-01 00:42:53.640000,1900-01-01 00:42:55.640000,Van je toetsenbord.,From your keyboard.,neutrality,neutral,neutral
1900-01-01 00:42:55.640000,1900-01-01 00:42:57.640000,Van je toetsenbord.,From your keyboard.,neutrality,neutral,neutral
1900-01-01 00:42:57.640000,1900-01-01 00:43:00.640000,"Het Engelse woord voor typemachine, typewriter...","The English word for typemachine, typewriter...",curiosity,neutral,neutral
1900-01-01 00:43:00.640000,1900-01-01 00:43:02.640000,is het ene langste woord...,is it the one longest word...,curiosity,neutral,mild
1900-01-01 00:43:02.640000,1900-01-01 00:43:05.640000,Typewriter is het ene langste woord...,Typewriter is the only longest word...,curiosity,neutral,mild
1900-01-01 00:43:05.640000,1900-01-01 00:43:08.640000,dat je met de bovenste rij is...,that you are with the top row is...,confusion,neutral,mild
1900-01-01 00:43:08.640000,1900-01-01 00:43:10.640000,Het ene langste woord?,The one longest word?,curiosity,neutral,mild
1900-01-01 00:43:10.640000,1900-01-01 00:43:13.640000,Dat je kunt maken op de bovenste rij van je toetsenbord.,That you can make on the top row of your keyboard.,curiosity,neutral,neutral
1900-01-01 00:43:13.640000,1900-01-01 00:43:16.640000,Is het ene langste woord dat je kunt maken op de bovenste rij?,Is the one longest word you can make on the top row?,curiosity,neutral,mild
1900-01-01 00:43:16.640000,1900-01-01 00:43:20.640000,Het ging allemaal een beetje over een toetsenbord van een computer.,It was all a bit about a computer keyboard.,detachment,neutral,mild
1900-01-01 00:43:20.640000,1900-01-01 00:43:24.640000,En met welke letters je met je linkerhand kon maken of met je rechterhand.,And with which letters you could make with your left hand or with your right hand.,curiosity,neutral,mild
1900-01-01 00:43:24.640000,1900-01-01 00:43:28.640000,"Het Engelse woord voor typemachine, typewriter...","The English word for typemachine, typewriter...",curiosity,neutral,neutral
1900-01-01 00:43:28.640000,1900-01-01 00:43:32.640000,is het ene langste woord dat je kunt maken...,is it the longest word you can make...,curiosity,neutral,mild
1900-01-01 00:43:32.640000,1900-01-01 00:43:35.640000,op de bovenste rij van je toetsenbord.,on the top row of your keyboard.,instruction,neutral,neutral
1900-01-01 00:43:35.640000,1900-01-01 00:43:37.640000,We zijn hartstikke goed bezig.,We are doing really well.,pride,happiness,moderate
1900-01-01 00:43:37.640000,1900-01-01 00:43:39.640000,Annemieke was in vorm.,Annemieke was in shape.,admiration,happiness,mild
1900-01-01 00:43:39.640000,1900-01-01 00:43:41.640000,Marjolein was vrij rustig.,Marjolein was quite calm.,calmness,neutral,mild
1900-01-01 00:43:41.640000,1900-01-01 00:43:43.640000,Die was niet heel erg ingewikkeld bezig.,He/she was not doing anything very complicated.,dismissiveness,neutral,mild
1900-01-01 00:43:43.640000,1900-01-01 00:43:46.640000,Dus dat ging eigenlijk van beide kanten heel erg goed.,So that actually went very well from both sides.,satisfaction,happiness,mild
1900-01-01 00:43:47.640000,1900-01-01 00:43:51.640000,Het langste woord dat je met je rechterhand kunt maken...,The longest word you can make with your right hand...,curiosity,neutral,mild
1900-01-01 00:43:51.640000,1900-01-01 00:43:54.640000,aan de rechterhelft van het toetsenbord...,on the right half of the keyboard...,neutrality,neutral,neutral
1900-01-01 00:43:54.640000,1900-01-01 00:43:57.640000,"is 11 letters lang, namelijk minimumloon.","is 11 letters long, namely minimum wage.",explanation,neutral,neutral
1900-01-01 00:43:57.640000,1900-01-01 00:44:00.640000,Het langste woord dat je met je rechterhand kunt maken...,The longest word you can make with your right hand...,curiosity,neutral,mild
1900-01-01 00:44:00.640000,1900-01-01 00:44:02.640000,aan de rechterkant van het toetsenbord...,on the right side of the keyboard...,neutrality,neutral,neutral
1900-01-01 00:44:02.640000,1900-01-01 00:44:04.640000,"Rechterhelft, sorry.","Right half, sorry.",apology,sadness,mild
1900-01-01 00:44:04.640000,1900-01-01 00:44:07.640000,"...is 11 letters lang, namelijk minimumloon.","...is 11 letters long, namely minimum wage.",neutrality,neutral,neutral
1900-01-01 00:44:07.640000,1900-01-01 00:44:10.640000,Nog één ding. Het woord dat ik vergeten was was secretarissedag.,One more thing. The word I forgot was Secretary's Day.,remembrance,neutral,mild
1900-01-01 00:44:10.640000,1900-01-01 00:44:13.640000,Dat moet voor aardgasreserve. Secretarissedag.,That is for natural gas reserve. Secretary's Day.,detachment,neutral,neutral
1900-01-01 00:44:13.640000,1900-01-01 00:44:15.640000,"Secretarissedag, oké.","Secretary's Day, okay.",acceptance,neutral,neutral
1900-01-01 00:44:15.640000,1900-01-01 00:44:17.640000,Ik was het woord secretarissedag vergeten.,I forgot the word Secretary's Day.,regret,sadness,mild
1900-01-01 00:44:17.640000,1900-01-01 00:44:21.640000,"Ik dacht, dat kan ik makkelijk nog een keer overbrengen aan Taak.","I thought, I can easily convey that to Taak again.",confidence,happiness,mild
1900-01-01 00:44:21.640000,1900-01-01 00:44:23.640000,Die kan dat dan heel makkelijk aan Klaas zeggen.,He can then very easily say that to Klaas.,indifference,neutral,neutral
1900-01-01 00:44:23.640000,1900-01-01 00:44:26.640000,Klaas! Dan zullen we dat er nog even tussen zetten.,Klaas! Then we'll just add that in for a moment.,cooperation,neutral,mild
1900-01-01 00:44:26.640000,1900-01-01 00:44:28.640000,Voor aardgas hoort nog secretarissedag.,"For natural gas, there is still Secretary's Day to come.",anticipation,neutral,mild
1900-01-01 00:44:28.640000,1900-01-01 00:44:31.640000,Ik meen dat ik het heel duidelijk heb doorgegeven aan Klaas.,I believe that I have communicated it very clearly to Klaas.,certainty,neutral,mild
1900-01-01 00:44:31.640000,1900-01-01 00:44:34.640000,Dat Cecile en ik een woordje vergeten waren.,That Cecile and I had forgotten a word.,regret,sadness,mild
1900-01-01 00:44:34.640000,1900-01-01 00:44:36.640000,Aardgas hoort nog voor secretarissedag.,Natural gas should still be before Secretary's Day.,expectation,neutral,neutral
1900-01-01 00:44:36.640000,1900-01-01 00:44:38.640000,"Oké, dat is het. Ja.","Okay, that's it. Yes.",acceptance,neutral,neutral
1900-01-01 00:44:38.640000,1900-01-01 00:44:40.640000,Aardgas. Aardgas.,Natural gas. Natural gas.,neutrality,neutral,neutral
1900-01-01 00:44:40.640000,1900-01-01 00:44:42.640000,Komt voor secretarissedag.,Comes for Secretary's Day.,anticipation,happiness,mild
1900-01-01 00:44:42.640000,1900-01-01 00:44:44.640000,Aardgas komt voor secretarissedag. Ja.,Natural gas comes for Secretary's Day. Yes.,confusion,surprise,mild
1900-01-01 00:44:44.640000,1900-01-01 00:44:46.640000,Annemieke!,Annemieke!,calling,neutral,neutral
1900-01-01 00:44:46.640000,1900-01-01 00:44:49.640000,Aardgas komt voor secretarissedag.,Natural gas comes for Secretary's Day.,confusion,neutral,neutral
1900-01-01 00:44:49.640000,1900-01-01 00:44:51.640000,Secretarissedag? Dag.,Secretaries' Day? Bye.,dismissal,neutral,neutral
1900-01-01 00:44:51.640000,1900-01-01 00:44:54.640000,Ik heb geen secretarissedag.,I don't have Secretary's Day.,exclusion,sadness,mild
1900-01-01 00:44:54.640000,1900-01-01 00:44:57.640000,Ik heb helemaal geen secretarissedag.,I don't have a Secretary's Day at all.,resentment,anger,moderate
1900-01-01 00:44:57.640000,1900-01-01 00:44:59.640000,"Ik dacht, wat lult ze nou?","I thought, what is she talking about?",confusion,surprise,mild
1900-01-01 00:44:59.640000,1900-01-01 00:45:01.640000,Dit is gewoon een zin.,This is just a sentence.,neutrality,neutral,neutral
1900-01-01 00:45:01.640000,1900-01-01 00:45:04.640000,Aardgas komt voor secretarissedag.,Natural gas comes for Secretary's Day.,confusion,neutral,neutral
1900-01-01 00:45:04.640000,1900-01-01 00:45:07.640000,"Oké. Maar ik dacht alleen maar, schrijf het op.","Okay. But I just thought, write it down.",resignation,neutral,mild
1900-01-01 00:45:07.640000,1900-01-01 00:45:09.640000,Ik wil helemaal geen secretarissedag.,I don't want Secretary's Day at all.,rejection,disgust,moderate
1900-01-01 00:45:09.640000,1900-01-01 00:45:11.640000,"Whatever. Wat ik hoor, schrijf ik op.","Whatever. What I hear, I write down.",detachment,neutral,mild
1900-01-01 00:45:11.640000,1900-01-01 00:45:14.640000,En laten we hopen dat er in godsnaam iets goeds is.,And let's hope that for God's sake there is something good.,hope,happiness,moderate
1900-01-01 00:45:23.640000,1900-01-01 00:45:27.640000,Ik wil graag een zin uit jullie oeuvre voortdragen.,I would like to recite a sentence from your oeuvre.,respect,neutral,mild
1900-01-01 00:45:27.640000,1900-01-01 00:45:30.640000,"Het Engelse woord voor typemachine, typewriter...","The English word for typemachine, typewriter...",curiosity,neutral,neutral
1900-01-01 00:45:30.640000,1900-01-01 00:45:33.640000,is het een-na-langste woord dat je kunt maken...,is it the second-longest word you can make...,curiosity,neutral,mild
1900-01-01 00:45:33.640000,1900-01-01 00:45:35.640000,op de bovenste rij van je toetsenbord.,on the top row of your keyboard.,instruction,neutral,neutral
1900-01-01 00:45:35.640000,1900-01-01 00:45:37.640000,Kennen jullie dat? Ja.,Do you know that? Yes.,recognition,neutral,neutral
1900-01-01 00:45:37.640000,1900-01-01 00:45:40.640000,Mooi. Het is de enige zin die goed was.,Beautiful. It is the only sentence that was correct.,satisfaction,happiness,mild
1900-01-01 00:45:40.640000,1900-01-01 00:45:42.640000,De enige. Echt?,The only one. Really?,skepticism,surprise,moderate
1900-01-01 00:45:42.640000,1900-01-01 00:45:45.640000,Jullie hebben zelfs een zin verzonnen.,You even made up a sentence.,accusation,anger,mild
1900-01-01 00:45:45.640000,1900-01-01 00:45:47.640000,Aardgas voor secretarissedag.,Natural gas for Secretary's Day.,confusion,surprise,mild
1900-01-01 00:45:47.640000,1900-01-01 00:45:49.640000,Die vandaan komt.,The one that comes from there.,curiosity,neutral,neutral
1900-01-01 00:45:49.640000,1900-01-01 00:45:51.640000,Jezus. Nee.,Jesus. No.,dismay,surprise,moderate
1900-01-01 00:45:51.640000,1900-01-01 00:45:53.640000,Kom op. Dat is niet waar.,Come on. That's not true.,skepticism,disgust,moderate
1900-01-01 00:45:53.640000,1900-01-01 00:45:58.640000,"Afijn, deze duizend euro die ik zo graag kwijt wilde...","Anyway, this thousand euros that I so wanted to get rid of...",resignation,sadness,mild
1900-01-01 00:45:58.640000,1900-01-01 00:46:01.640000,"moet ik houden. Nee, dat kan niet.","I have to keep it. No, that's not possible.",conflict,sadness,moderate
1900-01-01 00:46:01.640000,1900-01-01 00:46:03.640000,"Fijne avond. Ja, thank you.","Have a nice evening. Yes, thank you.",gratitude,happiness,mild
1900-01-01 00:46:03.640000,1900-01-01 00:46:06.640000,Ik was zo ervan overtuigd dat we het goed hadden.,I was so convinced that we were right.,conviction,happiness,moderate
1900-01-01 00:46:06.640000,1900-01-01 00:46:09.640000,Ik denk dat het mollen vanaf nu echt is begonnen.,I think the sabotaging has really started now.,anticipation,surprise,moderate
1900-01-01 00:46:09.640000,1900-01-01 00:46:12.640000,Het wordt nu steeds duidelijker dat er gewoon...,It is now becoming increasingly clear that there just...,realization,neutral,mild
1900-01-01 00:46:12.640000,1900-01-01 00:46:15.640000,dat er geprobeerd wordt om alles te saboteren.,that there is an attempt to sabotage everything.,suspicion,fear,moderate
